event_id,user_id,timestamp,event_type,feature_name,session_id
evt_d82deb1faed0,usr_874af384c6c0,2026-04-11T10:39:39.295915,page_view,,ses_491a2f79
evt_0635b22482fb,usr_874af384c6c0,2026-04-16T08:59:14.295915,feature_used,feature_3,ses_57e355c9
evt_4ea19072f160,usr_874af384c6c0,2026-03-14T13:52:53.295915,feature_used,feature_3,ses_8cea5492
evt_f422597f4f9a,usr_874af384c6c0,2026-04-08T06:29:47.295915,page_view,,ses_0501272b
evt_623b27bb1400,usr_874af384c6c0,2026-02-20T12:31:44.295915,page_view,,ses_bd9c9251
evt_b25e74c9d925,usr_874af384c6c0,2026-02-10T13:15:43.295915,page_view,,ses_ee01235d
evt_da2ac2adbfad,usr_874af384c6c0,2026-02-14T08:11:58.295915,page_view,,ses_1986f698
evt_acc95418110c,usr_874af384c6c0,2026-03-25T14:20:34.295915,feature_used,feature_1,ses_52004743
evt_bda2445db7d5,usr_874af384c6c0,2026-04-19T21:59:12.295915,export_done,,ses_b2b18d30
evt_5f3fcdceaea8,usr_874af384c6c0,2026-04-08T12:57:21.295915,page_view,,ses_e03c8dfd
evt_8ae24382029d,usr_874af384c6c0,2026-04-03T21:34:31.295915,page_view,,ses_ba0ee5ee
evt_cf79b81c7032,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,feature_used,feature_1,ses_964e564f
evt_9c56824b0323,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,page_view,,ses_9344a021
evt_6d5d33489770,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,page_view,,ses_678626c3
evt_92f696ee1e0f,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,export_done,,ses_d4deb5fa
evt_a0865c66242f,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,feature_used,feature_2,ses_b4b4afd1
evt_8b64f8ca4269,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,settings_changed,,ses_04a23e76
evt_96f412e4f81c,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,feature_used,feature_2,ses_b110b80c
evt_03fea8f9a5d8,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,settings_changed,,ses_da296a8d
evt_b456416fd571,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,page_view,,ses_f7fbd0b1
evt_2766c5e187cd,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,settings_changed,,ses_7e104539
evt_1b4129842243,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,settings_changed,,ses_64c4f393
evt_55feb4425075,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,page_view,,ses_728502c9
evt_72b4fbe00f5b,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,page_view,,ses_502487cb
evt_8d4d17cf1a75,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,feature_used,feature_1,ses_e920b953
evt_2dca33349798,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,feature_used,feature_3,ses_8f61c860
evt_c25efabbe43b,usr_dc0a5f9cd79f,2026-04-24T20:35:15.295915,feature_used,feature_3,ses_43c4a244
evt_4ebcbd40db1c,usr_9c47a5e6a6dd,2026-02-17T09:27:29.295915,settings_changed,,ses_d5d2e548
evt_e3637575b272,usr_9c47a5e6a6dd,2026-04-14T12:19:23.295915,invite_sent,,ses_859c3ae4
evt_f25635436ca8,usr_9c47a5e6a6dd,2026-02-26T17:46:43.295915,settings_changed,,ses_b8d88111
evt_8bf48128c033,usr_9c47a5e6a6dd,2026-04-04T02:27:24.295915,feature_used,feature_3,ses_1b708a8f
evt_01028d1f1c35,usr_9c47a5e6a6dd,2026-02-18T23:57:14.295915,page_view,,ses_e5a36b0a
evt_38a7076545a9,usr_9c47a5e6a6dd,2026-04-01T04:09:49.295915,feature_used,feature_3,ses_87f7c496
evt_ca8124283c38,usr_9c47a5e6a6dd,2026-02-27T12:10:16.295915,page_view,,ses_83557199
evt_e0df69e43643,usr_9c47a5e6a6dd,2026-04-13T00:17:08.295915,feature_used,feature_2,ses_f7b7fc50
evt_c3ef8d3a7d1a,usr_9c47a5e6a6dd,2026-03-25T17:04:49.295915,page_view,,ses_4e63f2b4
evt_c0a8fbed7382,usr_9c47a5e6a6dd,2026-04-01T15:54:23.295915,page_view,,ses_f9c9d044
evt_058be613b7c1,usr_9c47a5e6a6dd,2026-04-02T19:07:52.295915,feature_used,feature_6,ses_25028a1c
evt_f068b207c0c2,usr_9c47a5e6a6dd,2026-03-22T06:12:42.295915,page_view,,ses_82a57bfa
evt_c45d535dc06c,usr_9c47a5e6a6dd,2026-02-17T21:17:03.295915,feature_used,feature_3,ses_caba9a7e
evt_125d6e797e13,usr_9c47a5e6a6dd,2026-03-26T19:32:54.295915,feature_used,feature_1,ses_8cb7b949
evt_8e1e220df3e7,usr_9c47a5e6a6dd,2026-03-25T20:44:16.295915,settings_changed,,ses_9231fc15
evt_6c553b9cfc93,usr_ca367f04ab0f,2026-03-25T21:05:46.295915,invite_sent,,ses_9a63e549
evt_24ce0d433344,usr_ca367f04ab0f,2026-04-05T18:17:23.295915,feature_used,feature_2,ses_2c73726c
evt_c545fa59e002,usr_ca367f04ab0f,2026-02-22T21:57:03.295915,settings_changed,,ses_b9449699
evt_98b7cf226b7f,usr_ca367f04ab0f,2026-04-16T01:27:36.295915,page_view,,ses_718e603a
evt_8ca88f116d77,usr_ca367f04ab0f,2026-04-03T12:13:56.295915,export_done,,ses_bc1d48a5
evt_3e85c35ae6e3,usr_ca367f04ab0f,2026-04-10T06:48:51.295915,feature_used,feature_2,ses_0761169d
evt_1216d4383148,usr_ca367f04ab0f,2026-03-09T10:18:19.295915,page_view,,ses_2f133cf3
evt_295b6dbfe479,usr_ca367f04ab0f,2026-03-17T02:51:11.295915,page_view,,ses_e6913953
evt_4e26b74ba64e,usr_ca367f04ab0f,2026-03-28T02:03:29.295915,page_view,,ses_e1e50095
evt_cbc6c0d04091,usr_ca367f04ab0f,2026-04-17T01:00:13.295915,page_view,,ses_fb605ded
evt_9cc069e1ab6c,usr_ca367f04ab0f,2026-04-06T15:38:34.295915,export_done,,ses_5037f477
evt_15b25b7892c5,usr_ca367f04ab0f,2026-03-30T01:03:04.295915,page_view,,ses_6b3444b4
evt_134cbde07565,usr_ca367f04ab0f,2026-04-18T12:20:28.295915,page_view,,ses_1fd3afd3
evt_fa8e318f8962,usr_ca367f04ab0f,2026-04-06T21:31:45.295915,feature_used,feature_2,ses_627efa4e
evt_635bfeb5c88d,usr_ca367f04ab0f,2026-04-21T00:48:02.295915,feature_used,feature_1,ses_82cf6ae5
evt_40ac6ba10a30,usr_ca367f04ab0f,2026-02-04T20:15:26.295915,page_view,,ses_a1ab95c4
evt_e9ce5aa0e0b1,usr_ca367f04ab0f,2026-02-17T15:53:51.295915,page_view,,ses_a46e65dd
evt_e4d0b6932f1f,usr_ca367f04ab0f,2026-02-04T04:43:56.295915,page_view,,ses_0830d976
evt_157b2ca48700,usr_ca367f04ab0f,2026-02-28T19:39:14.295915,feature_used,feature_2,ses_cc1b8a7e
evt_6f7b0891babb,usr_ca367f04ab0f,2026-02-11T15:46:35.295915,page_view,,ses_d3500a62
evt_ead2767cdec4,usr_ca367f04ab0f,2026-02-06T18:12:15.295915,export_done,,ses_23ec4c8b
evt_ac7b596119e7,usr_ca367f04ab0f,2026-02-25T22:23:40.295915,feature_used,feature_2,ses_e8376d28
evt_6ef424fcd8ef,usr_ca367f04ab0f,2026-04-20T21:05:51.295915,feature_used,feature_2,ses_4a117192
evt_126432f110a1,usr_ca367f04ab0f,2026-02-25T22:39:36.295915,export_done,,ses_00449cfd
evt_fb9411a2fa6b,usr_ca367f04ab0f,2026-03-03T11:04:01.295915,feature_used,feature_2,ses_c935c6bc
evt_f82faa5126e6,usr_ca367f04ab0f,2026-03-12T10:07:00.295915,feature_used,feature_2,ses_b97beb06
evt_4ed5eda4e161,usr_ca367f04ab0f,2026-02-12T10:32:41.295915,page_view,,ses_d77a98cf
evt_712d88ff0346,usr_ca367f04ab0f,2026-02-28T09:00:18.295915,settings_changed,,ses_68310497
evt_b371b8cfef73,usr_ca367f04ab0f,2026-03-04T03:45:43.295915,page_view,,ses_4de53a65
evt_1cec17a3bff7,usr_ca367f04ab0f,2026-04-21T02:13:27.295915,feature_used,feature_1,ses_116bd378
evt_8116ccb09904,usr_ca367f04ab0f,2026-04-15T00:19:34.295915,feature_used,feature_2,ses_e36c7f47
evt_10b2e0dc6bf7,usr_ca367f04ab0f,2026-02-15T00:33:04.295915,feature_used,feature_2,ses_943e051c
evt_6523d0ed38b7,usr_ca367f04ab0f,2026-03-04T12:59:56.295915,invite_sent,,ses_8fac636d
evt_cecbd1e6c057,usr_4e9bb4cf015e,2026-04-01T11:53:42.295915,settings_changed,,ses_b09fe514
evt_3af102370c96,usr_4e9bb4cf015e,2026-04-12T00:52:54.295915,settings_changed,,ses_6a59790f
evt_d255678b9802,usr_4e9bb4cf015e,2026-04-01T17:34:29.295915,settings_changed,,ses_1a9594bf
evt_ceb4c589fa29,usr_4e9bb4cf015e,2026-04-01T02:20:39.295915,feature_used,feature_1,ses_f1dfceab
evt_e98078f2824e,usr_4e9bb4cf015e,2026-04-11T00:57:23.295915,page_view,,ses_20000d99
evt_7edea4454801,usr_4e9bb4cf015e,2026-03-17T07:55:02.295915,page_view,,ses_d8f701c2
evt_268e6c79de4c,usr_4e9bb4cf015e,2026-03-17T06:32:21.295915,feature_used,feature_1,ses_5ee17124
evt_5a6803b2e2c1,usr_4e9bb4cf015e,2026-04-14T08:24:40.295915,feature_used,feature_1,ses_b6043f57
evt_2b1517f3720e,usr_4e9bb4cf015e,2026-04-04T13:31:47.295915,page_view,,ses_f1f96992
evt_be2ea90806da,usr_4e9bb4cf015e,2026-04-18T18:09:56.295915,page_view,,ses_f9396424
evt_f387cd20c985,usr_4e9bb4cf015e,2026-04-12T03:31:27.295915,feature_used,feature_1,ses_3d6c4da0
evt_ad734c3402da,usr_4e9bb4cf015e,2026-03-29T15:57:00.295915,settings_changed,,ses_c4d766b4
evt_f1c06dd34811,usr_4e9bb4cf015e,2026-04-06T16:43:33.295915,invite_sent,,ses_5efb8d09
evt_665e907cb929,usr_4e9bb4cf015e,2026-03-24T08:42:37.295915,page_view,,ses_3ff60bd8
evt_099053a23aea,usr_4e9bb4cf015e,2026-03-30T03:44:47.295915,export_done,,ses_d1739441
evt_a5f32058cc38,usr_4e9bb4cf015e,2026-04-04T11:25:42.295915,export_done,,ses_dd24f203
evt_048a888312e7,usr_4e9bb4cf015e,2026-03-27T04:50:28.295915,page_view,,ses_4e181d9c
evt_3e0bf6f10260,usr_4e9bb4cf015e,2026-03-21T10:08:35.295915,feature_used,feature_1,ses_9f38d921
evt_239561759705,usr_4e9bb4cf015e,2026-04-17T06:04:52.295915,feature_used,feature_1,ses_1fc64898
evt_3fde612cd83e,usr_4e9bb4cf015e,2026-04-12T16:04:07.295915,feature_used,feature_1,ses_0859f5ec
evt_d70b9a90a5bd,usr_4e9bb4cf015e,2026-03-24T17:14:57.295915,feature_used,feature_1,ses_62af6cb6
evt_c49975472a41,usr_4e9bb4cf015e,2026-04-14T09:38:40.295915,feature_used,feature_1,ses_c243e231
evt_bfa60a4109c6,usr_4e9bb4cf015e,2026-03-16T16:53:07.295915,page_view,,ses_cacdc743
evt_8f3e56b21959,usr_4e9bb4cf015e,2026-04-21T21:13:38.295915,page_view,,ses_ef964478
evt_3590f6907397,usr_4e9bb4cf015e,2026-04-13T11:31:20.295915,page_view,,ses_27a5e66e
evt_20e53a25e294,usr_4e9bb4cf015e,2026-03-16T01:29:13.295915,settings_changed,,ses_a3ca1ac4
evt_4da1eca36d91,usr_4e9bb4cf015e,2026-04-11T07:26:03.295915,page_view,,ses_c89ed046
evt_f7ff4d6a562d,usr_4e9bb4cf015e,2026-04-09T03:15:21.295915,invite_sent,,ses_94f8261c
evt_fb07a563e09c,usr_4e9bb4cf015e,2026-03-22T14:24:09.295915,feature_used,feature_1,ses_38d1d645
evt_0b551be0a363,usr_4e9bb4cf015e,2026-03-30T13:22:39.295915,feature_used,feature_1,ses_b23ea4a3
evt_b3bc49ffa871,usr_4e9bb4cf015e,2026-04-15T04:02:26.295915,invite_sent,,ses_daaa1ab7
evt_f9a75130f6d4,usr_4e9bb4cf015e,2026-04-09T04:11:54.295915,page_view,,ses_e54ae35e
evt_5e5e5d863b35,usr_4e9bb4cf015e,2026-03-20T12:14:08.295915,page_view,,ses_60952f9d
evt_9ea649f8d563,usr_4e9bb4cf015e,2026-03-27T16:18:19.295915,export_done,,ses_a192ae8f
evt_8afff951b5d4,usr_4e9bb4cf015e,2026-04-18T07:31:28.295915,feature_used,feature_1,ses_e14028e8
evt_ef48df9fc7a6,usr_fcb580b3c02a,2026-02-20T02:13:06.295915,export_done,,ses_0c7920f2
evt_5c3e55d55180,usr_fcb580b3c02a,2026-03-13T11:23:46.295915,page_view,,ses_428e2b5a
evt_7a9bb4e0f1e4,usr_fcb580b3c02a,2026-02-01T10:38:23.295915,feature_used,feature_2,ses_4425e454
evt_c26ce6a7ff0a,usr_fcb580b3c02a,2026-03-01T13:23:21.295915,page_view,,ses_491b3075
evt_1b1bcb2cbd68,usr_fcb580b3c02a,2026-02-11T18:22:19.295915,feature_used,feature_2,ses_c6f7a991
evt_5ea416cc320e,usr_fcb580b3c02a,2026-02-06T14:38:48.295915,page_view,,ses_c3b07577
evt_7ab7dad678f9,usr_fcb580b3c02a,2026-03-14T09:38:53.295915,page_view,,ses_a0159a88
evt_982bdd23d33e,usr_fcb580b3c02a,2026-02-02T02:18:24.295915,page_view,,ses_a8eb9a9d
evt_fa07328fda1a,usr_fcb580b3c02a,2026-02-17T02:40:39.295915,page_view,,ses_72e2745e
evt_1bbfd56da25d,usr_fcb580b3c02a,2026-02-17T16:46:47.295915,export_done,,ses_23c8b94f
evt_5e525d3535d9,usr_fcb580b3c02a,2026-03-08T02:27:05.295915,page_view,,ses_933ad582
evt_dc6f7a712ea1,usr_fcb580b3c02a,2026-02-17T08:14:58.295915,feature_used,feature_2,ses_8108be15
evt_c629af70e359,usr_fcb580b3c02a,2026-03-04T05:13:56.295915,feature_used,feature_1,ses_adb38e17
evt_34d0a798fdf8,usr_fcb580b3c02a,2026-02-08T15:36:35.295915,settings_changed,,ses_dd4ae923
evt_4ba5b872c2c6,usr_fcb580b3c02a,2026-02-19T03:08:34.295915,settings_changed,,ses_71f6739e
evt_f34b035bd784,usr_fcb580b3c02a,2026-02-25T13:51:43.295915,settings_changed,,ses_f37c29c1
evt_f063eea98029,usr_fcb580b3c02a,2026-02-09T22:00:25.295915,export_done,,ses_d939e229
evt_4e4adf4b4e66,usr_fcb580b3c02a,2026-03-16T13:24:44.295915,settings_changed,,ses_b63b3f7a
evt_234534158eef,usr_fcb580b3c02a,2026-03-13T18:11:53.295915,invite_sent,,ses_f451d149
evt_8785aafada1e,usr_fcb580b3c02a,2026-02-18T23:06:22.295915,feature_used,feature_1,ses_d3dc17e8
evt_83d3aaee77f2,usr_9698d6ac5bc3,2026-04-18T22:53:13.295915,export_done,,ses_8f27f818
evt_be14ea2a2421,usr_9698d6ac5bc3,2026-04-19T03:35:37.295915,invite_sent,,ses_fadf7194
evt_e75e175e02a4,usr_9698d6ac5bc3,2026-04-20T00:52:03.295915,page_view,,ses_05a9e7e1
evt_839df747660d,usr_9698d6ac5bc3,2026-04-19T14:35:49.295915,page_view,,ses_573b023b
evt_f972026a0cbd,usr_9698d6ac5bc3,2026-04-20T05:17:32.295915,export_done,,ses_d0cf0092
evt_93453f9595ca,usr_9698d6ac5bc3,2026-04-20T17:18:06.295915,page_view,,ses_d86f8154
evt_28b39a16f516,usr_9698d6ac5bc3,2026-04-18T23:13:17.295915,page_view,,ses_0a206154
evt_10549e2c40c5,usr_9698d6ac5bc3,2026-04-19T22:08:46.295915,page_view,,ses_c9955ae1
evt_ca7186c06662,usr_9698d6ac5bc3,2026-04-20T12:35:27.295915,export_done,,ses_e35f7fb8
evt_35d1b67b83ec,usr_9698d6ac5bc3,2026-04-19T16:06:52.295915,feature_used,feature_3,ses_7dd969d0
evt_465ea060d7a3,usr_9698d6ac5bc3,2026-04-19T08:34:56.295915,export_done,,ses_5581012c
evt_572426c2236f,usr_9698d6ac5bc3,2026-04-20T12:54:26.295915,page_view,,ses_f58604e3
evt_89f1d5551b22,usr_9698d6ac5bc3,2026-04-19T04:51:37.295915,settings_changed,,ses_e80a9b76
evt_4c79b402751e,usr_9698d6ac5bc3,2026-04-20T05:02:09.295915,page_view,,ses_840d7c12
evt_d07716e042de,usr_9698d6ac5bc3,2026-04-19T10:16:19.295915,page_view,,ses_671939aa
evt_aeada24ae4ce,usr_9698d6ac5bc3,2026-04-20T17:15:57.295915,feature_used,feature_1,ses_806ea31c
evt_0061dedb8c95,usr_9698d6ac5bc3,2026-04-19T11:58:22.295915,feature_used,feature_3,ses_ea260ca9
evt_e146b25a6bdc,usr_9698d6ac5bc3,2026-04-20T02:09:32.295915,settings_changed,,ses_a959d491
evt_86029f3620cd,usr_9698d6ac5bc3,2026-04-20T17:37:14.295915,export_done,,ses_bba0b46d
evt_1931532014f2,usr_9698d6ac5bc3,2026-04-20T18:30:18.295915,page_view,,ses_cb4cfafc
evt_a80ec74dd17a,usr_9698d6ac5bc3,2026-04-19T04:06:40.295915,page_view,,ses_59f743b8
evt_4128f8c50219,usr_9698d6ac5bc3,2026-04-18T22:30:09.295915,feature_used,feature_3,ses_7c8e257d
evt_974829a7ceb5,usr_9698d6ac5bc3,2026-04-19T08:30:10.295915,invite_sent,,ses_e600c346
evt_8f982e918c45,usr_9698d6ac5bc3,2026-04-20T15:11:20.295915,settings_changed,,ses_201d7920
evt_a7415714b131,usr_9698d6ac5bc3,2026-04-20T03:24:36.295915,feature_used,feature_3,ses_6258ed04
evt_bfad551d0312,usr_9698d6ac5bc3,2026-04-19T22:21:40.295915,settings_changed,,ses_b67e6724
evt_bc707385a65e,usr_9698d6ac5bc3,2026-04-20T04:11:43.295915,page_view,,ses_d8d1c7d3
evt_ca7562fbcf54,usr_9698d6ac5bc3,2026-04-19T04:31:51.295915,page_view,,ses_a2a1794f
evt_3af9ea4a5565,usr_9698d6ac5bc3,2026-04-19T06:32:08.295915,feature_used,feature_1,ses_3841317f
evt_ede245789d9a,usr_9698d6ac5bc3,2026-04-20T00:27:35.295915,invite_sent,,ses_dbafa324
evt_b0545c412fd2,usr_9698d6ac5bc3,2026-04-19T17:19:57.295915,feature_used,feature_2,ses_257b3571
evt_b9a5613eb517,usr_9698d6ac5bc3,2026-04-19T16:48:52.295915,feature_used,feature_3,ses_a8aa2e81
evt_0205019a24f4,usr_9698d6ac5bc3,2026-04-20T02:21:17.295915,feature_used,feature_2,ses_f8d2d6da
evt_e594d59f7e3e,usr_9698d6ac5bc3,2026-04-19T23:58:07.295915,feature_used,feature_2,ses_25f85845
evt_25acf4e30c8c,usr_9698d6ac5bc3,2026-04-20T06:20:28.295915,invite_sent,,ses_142036ec
evt_a40717e42729,usr_9698d6ac5bc3,2026-04-20T13:00:05.295915,feature_used,feature_2,ses_f0fff3f7
evt_598a60d9df4f,usr_9698d6ac5bc3,2026-04-20T00:26:02.295915,page_view,,ses_e2412b15
evt_599c3db8ae2b,usr_9698d6ac5bc3,2026-04-19T08:56:07.295915,settings_changed,,ses_765bc86e
evt_a149a3c03e09,usr_9698d6ac5bc3,2026-04-19T20:40:56.295915,feature_used,feature_1,ses_7ff2a5aa
evt_80322266fe4c,usr_9698d6ac5bc3,2026-04-20T13:00:26.295915,settings_changed,,ses_b52e159f
evt_0154d146a1cc,usr_9698d6ac5bc3,2026-04-19T15:37:41.295915,export_done,,ses_a1e093de
evt_727c01f5ed85,usr_9698d6ac5bc3,2026-04-19T22:17:29.295915,page_view,,ses_067c6515
evt_c9e12061fabc,usr_9698d6ac5bc3,2026-04-19T00:48:31.295915,feature_used,feature_3,ses_c0ac110c
evt_2da9d4d446b1,usr_9698d6ac5bc3,2026-04-19T02:14:58.295915,feature_used,feature_3,ses_3140e448
evt_6b01bdb65509,usr_9698d6ac5bc3,2026-04-19T18:50:53.295915,page_view,,ses_b080fd3d
evt_e4f4c0b99ca4,usr_9698d6ac5bc3,2026-04-19T14:37:57.295915,invite_sent,,ses_3669a551
evt_9a9dda0bdf69,usr_afd3e9c16d3a,2026-02-14T08:58:11.295915,feature_used,feature_2,ses_27a74d90
evt_b78581751fba,usr_afd3e9c16d3a,2026-04-03T19:47:20.295915,feature_used,feature_4,ses_fbf803dc
evt_d04d161943dc,usr_afd3e9c16d3a,2026-02-24T11:45:20.295915,page_view,,ses_bfd0b187
evt_568e5b91e2ed,usr_afd3e9c16d3a,2026-02-13T15:53:32.295915,invite_sent,,ses_fb19930d
evt_2df072892583,usr_afd3e9c16d3a,2026-02-26T20:43:28.295915,feature_used,feature_3,ses_cfa22d73
evt_a614129ab1de,usr_afd3e9c16d3a,2026-04-14T21:25:54.295915,feature_used,feature_3,ses_aba79a84
evt_8d7a191349c2,usr_afd3e9c16d3a,2026-02-23T06:04:30.295915,page_view,,ses_edb1c099
evt_d9b92b781e84,usr_afd3e9c16d3a,2026-03-09T05:11:24.295915,feature_used,feature_2,ses_2536c2fc
evt_b6b6ff402780,usr_afd3e9c16d3a,2026-04-05T04:34:38.295915,page_view,,ses_d710272a
evt_c8b04fe3bd5f,usr_afd3e9c16d3a,2026-04-19T12:12:39.295915,export_done,,ses_fe1e05ae
evt_a31ceb506481,usr_afd3e9c16d3a,2026-02-27T17:24:08.295915,invite_sent,,ses_3b31dbd5
evt_daf953a8e0a2,usr_afd3e9c16d3a,2026-03-16T03:40:50.295915,page_view,,ses_13037eb9
evt_f10256fcd4dd,usr_afd3e9c16d3a,2026-04-20T05:12:25.295915,feature_used,feature_3,ses_910d60d2
evt_a3f7e9bc66a0,usr_afd3e9c16d3a,2026-02-26T13:02:13.295915,feature_used,feature_1,ses_ca876b48
evt_8b9e7594a1bf,usr_afd3e9c16d3a,2026-03-08T18:04:36.295915,invite_sent,,ses_4d4087a3
evt_edb314ea5971,usr_afd3e9c16d3a,2026-03-02T21:12:05.295915,settings_changed,,ses_ffd93c74
evt_7ef6876bf913,usr_afd3e9c16d3a,2026-04-19T03:48:34.295915,export_done,,ses_77a3f6f1
evt_81772ef5da71,usr_afd3e9c16d3a,2026-04-06T10:23:03.295915,page_view,,ses_16da2249
evt_4a8af2cf0980,usr_afd3e9c16d3a,2026-03-24T14:34:20.295915,page_view,,ses_44428948
evt_65a435497518,usr_afd3e9c16d3a,2026-03-17T14:39:51.295915,feature_used,feature_1,ses_f6425c5c
evt_b9b1692c0006,usr_afd3e9c16d3a,2026-04-05T23:14:30.295915,settings_changed,,ses_c72281b6
evt_5468d82832a3,usr_afd3e9c16d3a,2026-02-24T17:17:55.295915,page_view,,ses_8b239b34
evt_fa66d1df7c54,usr_afd3e9c16d3a,2026-04-08T12:00:07.295915,page_view,,ses_9fbce516
evt_4c1fad0ee58b,usr_afd3e9c16d3a,2026-04-05T05:28:18.295915,invite_sent,,ses_d841d319
evt_1fa950556912,usr_afd3e9c16d3a,2026-02-16T06:53:48.295915,settings_changed,,ses_70c8209b
evt_41b5f7216bf3,usr_afd3e9c16d3a,2026-03-18T17:33:30.295915,page_view,,ses_62400dd9
evt_0d6c5ed42a07,usr_afd3e9c16d3a,2026-03-02T21:14:41.295915,invite_sent,,ses_895a95e1
evt_fe0b35b00d56,usr_afd3e9c16d3a,2026-04-05T07:46:16.295915,page_view,,ses_e7a803c6
evt_1195eebcbc97,usr_afd3e9c16d3a,2026-03-04T18:38:22.295915,page_view,,ses_6420c9e0
evt_604be0a925f0,usr_afd3e9c16d3a,2026-04-12T13:42:36.295915,page_view,,ses_c4335f9f
evt_33088c9efa50,usr_afd3e9c16d3a,2026-02-17T00:05:57.295915,invite_sent,,ses_68d3f226
evt_7919391e214d,usr_afd3e9c16d3a,2026-03-17T18:11:37.295915,settings_changed,,ses_ee154f21
evt_62aa7ec0907d,usr_afd3e9c16d3a,2026-03-03T18:24:54.295915,page_view,,ses_551106ee
evt_ddaaeced8d5c,usr_afd3e9c16d3a,2026-02-14T07:48:11.295915,page_view,,ses_bc3d0bf0
evt_ede277cdc827,usr_afd3e9c16d3a,2026-03-26T21:41:57.295915,settings_changed,,ses_4514d25b
evt_547dd12574be,usr_afd3e9c16d3a,2026-04-01T08:00:28.295915,feature_used,feature_2,ses_de083a78
evt_571d567fe63c,usr_afd3e9c16d3a,2026-02-14T07:28:11.295915,export_done,,ses_8ab400c6
evt_3196ce4fd1c6,usr_afd3e9c16d3a,2026-04-18T23:32:04.295915,settings_changed,,ses_ca0038b8
evt_cdf41efeb08b,usr_afd3e9c16d3a,2026-04-06T09:49:56.295915,page_view,,ses_8683ee52
evt_72fcc83a43fd,usr_afd3e9c16d3a,2026-03-06T16:49:45.295915,settings_changed,,ses_ef0011d1
evt_1345a8c5a0a1,usr_afd3e9c16d3a,2026-02-18T00:16:38.295915,page_view,,ses_a41e2f01
evt_99ee3be9db4c,usr_afd3e9c16d3a,2026-03-06T21:31:44.295915,export_done,,ses_8bac5397
evt_638d8c6792c6,usr_afd3e9c16d3a,2026-04-08T10:10:16.295915,page_view,,ses_318b2e89
evt_130ad70c7bec,usr_afd3e9c16d3a,2026-04-05T01:16:18.295915,page_view,,ses_b2d57ae8
evt_861738e215c1,usr_afd3e9c16d3a,2026-03-12T23:11:33.295915,feature_used,feature_1,ses_8cd11f42
evt_1994686a14e0,usr_afd3e9c16d3a,2026-02-23T00:19:52.295915,page_view,,ses_0bac9086
evt_1bf209ceb1ef,usr_afd3e9c16d3a,2026-03-26T16:20:41.295915,page_view,,ses_6e3b3ef4
evt_6fac7d94635a,usr_afd3e9c16d3a,2026-04-15T17:42:46.295915,feature_used,feature_4,ses_e1de1c86
evt_c0795ce35974,usr_afd3e9c16d3a,2026-03-29T21:35:43.295915,feature_used,feature_4,ses_5632ea34
evt_ccae03265c38,usr_afd3e9c16d3a,2026-04-11T09:08:39.295915,feature_used,feature_2,ses_6f13883b
evt_458b12069789,usr_afd3e9c16d3a,2026-04-21T10:30:28.295915,invite_sent,,ses_3f616e61
evt_f00d56c3dd4f,usr_afd3e9c16d3a,2026-04-20T17:12:47.295915,feature_used,feature_1,ses_1bdb28c8
evt_0e78afa2569b,usr_afd3e9c16d3a,2026-04-10T07:59:22.295915,export_done,,ses_5bc8e6a1
evt_7038043be37b,usr_afd3e9c16d3a,2026-04-16T15:29:09.295915,page_view,,ses_4fe4917a
evt_edbe2d9a1d5b,usr_afd3e9c16d3a,2026-02-24T19:14:34.295915,page_view,,ses_4c92fa9f
evt_f6b45225f4c8,usr_afd3e9c16d3a,2026-02-14T13:04:51.295915,settings_changed,,ses_183647c7
evt_055fcd24bc1d,usr_afd3e9c16d3a,2026-03-16T17:46:20.295915,page_view,,ses_f51ceac3
evt_0bb2db6419a3,usr_e4e48b854032,2026-04-25T20:35:15.295915,page_view,,ses_64d192e5
evt_f53fb8a2d3b8,usr_e4e48b854032,2026-04-25T20:35:15.295915,page_view,,ses_2e91ebe9
evt_05f48504e02e,usr_e4e48b854032,2026-04-25T20:35:15.295915,page_view,,ses_b5828dbe
evt_e9f56252b479,usr_e4e48b854032,2026-04-25T20:35:15.295915,export_done,,ses_a51b7109
evt_73a316e681c6,usr_e4e48b854032,2026-04-25T20:35:15.295915,page_view,,ses_c8106cdc
evt_a5225b812e7a,usr_e4e48b854032,2026-04-25T20:35:15.295915,feature_used,feature_1,ses_782570eb
evt_719eb7bccb16,usr_e4e48b854032,2026-04-25T20:35:15.295915,page_view,,ses_64770959
